"","subid","condition","age","gender","education","job","children","country","politicalIdeology","beliefAfterlife","beliefLeader","comments","trialNum","leftCharacter","rightCharacter","response","rt","responseNum"
"153","S012","Hunger",31,"male","college_assocDegree","Salesman","2","America","democrat","disagree_strong","agree_moderate","Good engaging study enjoyed it and much and thanks in advance keep up the work ",75,"fetus","you","slightly more left",1864,-1
"154","S012","Hunger",31,"male","college_assocDegree","Salesman","2","America","democrat","disagree_strong","agree_moderate","Good engaging study enjoyed it and much and thanks in advance keep up the work ",76,"todd_billingsley_man","nicholas_gannon_baby","slightly more left",2457,-1
"155","S012","Hunger",31,"male","college_assocDegree","Salesman","2","America","democrat","disagree_strong","agree_moderate","Good engaging study enjoyed it and much and thanks in advance keep up the work ",77,"charlie_dog","nicholas_gannon_baby","both equally",2787,0
"156","S012","Hunger",31,"male","college_assocDegree","Salesman","2","America","democrat","disagree_strong","agree_moderate","Good engaging study enjoyed it and much and thanks in advance keep up the work ",78,"green_frog","you","slightly more left",1043,-1
"157","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",1,"fetus","toby_chimp","much more right",4027,2
"158","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",2,"fetus","sharon_harvey_woman","slightly more right",2641,1
"159","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",3,"nicholas_gannon_baby","kismet_robot","slightly more left",2250,-1
"160","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",4,"kismet_robot","green_frog","slightly more right",2883,1
"161","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",5,"delores_gleitman_deceased","todd_billingsley_man","much more right",2683,2
"162","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",6,"green_frog","sharon_harvey_woman","slightly more right",2995,1
"163","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",7,"you","gerald_schiff_pvs","slightly more left",2731,-1
"164","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",8,"samantha_hill_girl","charlie_dog","slightly more right",2747,1
"165","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",9,"kismet_robot","fetus","slightly more left",3307,-1
"166","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",10,"kismet_robot","sharon_harvey_woman","much more right",4088,2
"167","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",11,"todd_billingsley_man","kismet_robot","slightly more left",2159,-1
"168","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",12,"you","kismet_robot","much more left",1482,-2
"169","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",13,"charlie_dog","you","much more right",3602,2
"170","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",14,"sharon_harvey_woman","todd_billingsley_man","both equally",7346,0
"171","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",15,"charlie_dog","gerald_schiff_pvs","slightly more left",4227,-1
"172","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",16,"nicholas_gannon_baby","toby_chimp","slightly more right",3112,1
"173","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",17,"toby_chimp","charlie_dog","slightly more left",5651,-1
"174","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",18,"toby_chimp","todd_billingsley_man","much more right",2291,2
"175","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",19,"samantha_hill_girl","kismet_robot","slightly more left",3763,-1
"176","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",20,"charlie_dog","green_frog","slightly more left",3770,-1
"177","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",21,"todd_billingsley_man","gerald_schiff_pvs","slightly more left",2299,-1
"178","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",22,"toby_chimp","sharon_harvey_woman","slightly more right",3531,1
"179","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",23,"delores_gleitman_deceased","nicholas_gannon_baby","much more right",1853,2
"180","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",24,"samantha_hill_girl","toby_chimp","both equally",4215,0
"181","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",25,"toby_chimp","green_frog","slightly more left",3954,-1
"182","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",26,"fetus","samantha_hill_girl","much more right",3900,2
"183","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",27,"gerald_schiff_pvs","delores_gleitman_deceased","slightly more left",1961,-1
"184","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",28,"sharon_harvey_woman","samantha_hill_girl","slightly more right",3489,1
"185","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",29,"nicholas_gannon_baby","you","much more right",2522,2
"186","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",30,"fetus","gerald_schiff_pvs","slightly more right",2210,1
"187","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",31,"fetus","delores_gleitman_deceased","both equally",3538,0
"188","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",32,"fetus","green_frog","slightly more right",1947,1
"189","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",33,"god","todd_billingsley_man","slightly more right",2570,1
"190","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",34,"sharon_harvey_woman","gerald_schiff_pvs","much more left",2146,-2
"191","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",35,"todd_billingsley_man","nicholas_gannon_baby","much more left",5203,-2
"192","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",36,"charlie_dog","nicholas_gannon_baby","slightly more left",1636,-1
"193","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",37,"toby_chimp","you","slightly more right",2288,1
"194","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",38,"sharon_harvey_woman","you","both equally",2187,0
"195","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",39,"todd_billingsley_man","you","both equally",899,0
"196","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",40,"samantha_hill_girl","gerald_schiff_pvs","slightly more left",1737,-1
"197","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",41,"delores_gleitman_deceased","samantha_hill_girl","slightly more right",1555,1
"198","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",42,"god","toby_chimp","much more right",3035,2
"199","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",43,"you","god","much more left",1475,-2
"200","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",44,"fetus","god","both equally",2859,0
"201","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",45,"toby_chimp","kismet_robot","much more left",3122,-2
"202","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",46,"nicholas_gannon_baby","god","slightly more left",1636,-1
"203","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",47,"green_frog","todd_billingsley_man","slightly more right",4257,1
"204","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",48,"kismet_robot","gerald_schiff_pvs","both equally",2233,0
"205","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",49,"toby_chimp","delores_gleitman_deceased","much more left",2883,-2
"206","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",50,"god","gerald_schiff_pvs","both equally",2883,0
"207","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",51,"green_frog","samantha_hill_girl","slightly more right",1705,1
"208","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",52,"charlie_dog","sharon_harvey_woman","both equally",1855,0
"209","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",53,"charlie_dog","todd_billingsley_man","slightly more right",4319,1
"210","S013","Fear",23,"female","college_bachDegree","Archivist","0","USA","democrat","disagree_strong","agree_little","NA",54,"delores_gleitman_deceased","god","both equally",1384,0
